url,img_desc,img_url,apartado,lote,descripcion
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18331/26a-subasta-online-24-05-16,"['1 Peseta. 15 Junio 1945. Serie G. ED.D49A...', '1 Peseta. 15 Junio 1945. Serie G. ED.D49A...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26815_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26815_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 139,1 Peseta. 15 Junio 1945. Serie G. ED.D49A. SC. SC-
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18332/26a-subasta-online-24-05-16,"['5 Pesetas. 15 Junio 1945. Serie H. ED.D50A...', '5 Pesetas. 15 Junio 1945. Serie H. ED.D50A...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26820_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26820_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 140,"5 Pesetas. 15 Junio 1945. Serie H. ED.D50A. Marquita en margen lateral, si no SC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18333/26a-subasta-online-24-05-16,"['25 Pesetas. 19 Febrero 1946. Sin serie. ED...', '25 Pesetas. 19 Febrero 1946. Sin serie. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26818_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26818_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 141,25 Pesetas. 19 Febrero 1946. Sin serie. ED.D51. Escaso. EBC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18334/26a-subasta-online-24-05-16,"['25 Pesetas. 19 Febrero 1946. Sin serie. ED...', '25 Pesetas. 19 Febrero 1946. Sin serie. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26896_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26896_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 142,"25 Pesetas. 19 Febrero 1946. Sin serie. ED.D51. Mancha en rev., si no MBC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18335/26a-subasta-online-24-05-16,"['25 Pesetas. 19 Febrero 1946. Serie H. ED...', '25 Pesetas. 19 Febrero 1946. Serie H. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26939_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26939_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 143,25 Pesetas. 19 Febrero 1946. Serie H. ED.D51A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18336/26a-subasta-online-24-05-16,"['25 Pesetas. 19 Febrero 1946. Serie J. ED...', '25 Pesetas. 19 Febrero 1946. Serie J. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26897_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26897_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 144,"25 Pesetas. 19 Febrero 1946. Serie J. ED.D51A. Arrugas en margen, si no SC-/EBC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18337/26a-subasta-online-24-05-16,"['25 Pesetas. 19 Febrero 1946. Serie D. ED...', '25 Pesetas. 19 Febrero 1946. Serie D. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26819_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26819_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 145,25 Pesetas. 19 Febrero 1946. Serie D. ED.D51A. EBC-
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18338/26a-subasta-online-24-05-16,"['100 Pesetas. 19 Febrero 1946. Sin serie. ED...', '100 Pesetas. 19 Febrero 1946. Sin serie. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26915_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26915_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 146,"100 Pesetas. 19 Febrero 1946. Sin serie. ED.D52. Doblado en cuatro partes, si no MBC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18339/26a-subasta-online-24-05-16,"['100 Pesetas. 19 Febrero 1946. Serie B. ED...', '100 Pesetas. 19 Febrero 1946. Serie B. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26817_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26817_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 147,100 Pesetas. 19 Febrero 1946. Serie B. ED.D52A. Pico inferior ligeramente doblado. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18340/26a-subasta-online-24-05-16,"['500 Pesetas. 19 Febrero 1946. Sin serie. ED...', '500 Pesetas. 19 Febrero 1946. Sin serie. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26824_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26824_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 148,500 Pesetas. 19 Febrero 1946. Sin serie. ED.D53. Doblado pero mantiene apresto. Buen ejemplar. Escaso así. EBC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18341/26a-subasta-online-24-05-16,"['1000 Pesetas. 19 Febrero 1946. Sin serie...', '1000 Pesetas. 19 Febrero 1946. Sin serie...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26823_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26823_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 149,1000 Pesetas. 19 Febrero 1946. Sin serie. ED.D54. MBC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18342/26a-subasta-online-24-05-16,"['5 Pesetas. 12 Abril 1947. Serie A. ED.D55A...', '5 Pesetas. 12 Abril 1947. Serie A. ED.D55A...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26825_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26825_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 150,5 Pesetas. 12 Abril 1947. Serie A. ED.D55A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18343/26a-subasta-online-24-05-16,"['5 Pesetas. 5 MARZO 1948. Sin serie. ED.D56...', '5 Pesetas. 5 MARZO 1948. Sin serie. ED.D56...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26822_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26822_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 151,5 Pesetas. 5 MARZO 1948. Sin serie. ED.D56. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18344/26a-subasta-online-24-05-16,"['100 Pesetas. 2 Mayo 1948. Serie D. ED.D57A...', '100 Pesetas. 2 Mayo 1948. Serie D. ED.D57A...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26935_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26935_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 152,100 Pesetas. 2 Mayo 1948. Serie D. ED.D57A. SC-
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18345/26a-subasta-online-24-05-16,"['100 Pesetas. 2 Mayo 1948. Serie F. Pareja correlativa...', '100 Pesetas. 2 Mayo 1948. Serie F. Pareja correlativa...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27066_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27066_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 153,100 Pesetas. 2 Mayo 1948. Serie F. Pareja correlativa. ED.D57A. Muy escaso así. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18346/26a-subasta-online-24-05-16,"['100 Pesetas. 2 Mayo 1948. Serie G. ED.D57A...', '100 Pesetas. 2 Mayo 1948. Serie G. ED.D57A...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26826_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26826_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 154,100 Pesetas. 2 Mayo 1948. Serie G. ED.D57A. MBC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18347/26a-subasta-online-24-05-16,"['1 Peseta. 19 Junio 1948. Serie I. Lote de 3 billetes...', '1 Peseta. 19 Junio 1948. Serie I. Lote de 3 billetes...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26884_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26884_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 155,1 Peseta. 19 Junio 1948. Serie I. Lote de 3 billetes. Dos ellos correlativos. ED.D58A. SC-. EBC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18348/26a-subasta-online-24-05-16,"['1000 Pesetas. 4 Noviembre 1949. Sin serie...', '1000 Pesetas. 4 Noviembre 1949. Sin serie...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26827_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26827_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 156,1000 Pesetas. 4 Noviembre 1949. Sin serie. ED.D59. MBC+
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18349/26a-subasta-online-24-05-16,"['5 Pesetas. 16 Agosto 1951. Sin serie. ED...', '5 Pesetas. 16 Agosto 1951. Sin serie. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26830_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26830_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 157,5 Pesetas. 16 Agosto 1951. Sin serie. ED.D60. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18350/26a-subasta-online-24-05-16,"['500 Pesetas. 15 Noviembre 1951. Serie A. ED...', '500 Pesetas. 15 Noviembre 1951. Serie A. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26828_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26828_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 158,500 Pesetas. 15 Noviembre 1951. Serie A. ED.D61A. EBC-
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18351/26a-subasta-online-24-05-16,"['500 Pesetas. 15 Noviembre 1951. Serie B. ED...', '500 Pesetas. 15 Noviembre 1951. Serie B. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26875_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26875_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 159,500 Pesetas. 15 Noviembre 1951. Serie B. ED.D61A. MBC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18352/26a-subasta-online-24-05-16,"['1 Peseta. 19 Noviembre 1951. Sin serie. Numeración capicúa...', '1 Peseta. 19 Noviembre 1951. Sin serie. Numeración capicúa...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26831_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26831_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 160,"1 Peseta. 19 Noviembre 1951. Sin serie. Numeración capicúa. ED.D62. Ligeras manchitas, si no SC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18353/26a-subasta-online-24-05-16,['1 Peseta. 19 Noviembre 1951. Lote de 2 billetes...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/26889_a.jpg'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 161,1 Peseta. 19 Noviembre 1951. Lote de 2 billetes. Serie C y K. ED.D62A. SC-. EBC+
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18354/26a-subasta-online-24-05-16,['1 Peseta. 19 Noviembre 1951. Lote de 6 billetes...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/26944_a.jpg'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 162,"1 Peseta. 19 Noviembre 1951. Lote de 6 billetes. Sin serie, A, I, J (2) y S. ED.D62A. SC-/EBC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18355/26a-subasta-online-24-05-16,"['1000 Pesetas. 31 DICIEMBRE 1951. Serie C...', '1000 Pesetas. 31 DICIEMBRE 1951. Serie C...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26835_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26835_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 163,1000 Pesetas. 31 DICIEMBRE 1951. Serie C. ED.D64A. MBC+
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18356/26a-subasta-online-24-05-16,"['100 Pesetas. 7 Abril 1953. Sin serie. Pareja correlativa...', '100 Pesetas. 7 Abril 1953. Sin serie. Pareja correlativa...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27072_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27072_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 164,100 Pesetas. 7 Abril 1953. Sin serie. Pareja correlativa. Numeración extremadamente baja 000010 y 000011. ED.D65. Rarísima. SC.
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18357/26a-subasta-online-24-05-16,"['100 Pesetas. 7 Abril 1953. Serie 2H. ED.D65B...', '100 Pesetas. 7 Abril 1953. Serie 2H. ED.D65B...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26917_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26917_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 165,100 Pesetas. 7 Abril 1953. Serie 2H. ED.D65B. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18358/26a-subasta-online-24-05-16,['100 Pesetas. 7 Abril 1953. Serie 2Z. Pareja correlativa...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/26934_a.jpg'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 166,100 Pesetas. 7 Abril 1953. Serie 2Z. Pareja correlativa. ED.D65B. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18359/26a-subasta-online-24-05-16,"['100 Pesetas. 7 Abril 1953. Serie 3F. ED.D65B...', '100 Pesetas. 7 Abril 1953. Serie 3F. ED.D65B...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26838_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26838_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 167,100 Pesetas. 7 Abril 1953. Serie 3F. ED.D65B. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18360/26a-subasta-online-24-05-16,"['100 Pesetas. 7 Abril 1953. Serie 1X. La firma del cajero al revés y sobre la numeración de anverso...', '100 Pesetas. 7 Abril 1953. Serie 1X. La firma del cajero al revés y sobre la numeración de anverso...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26839_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26839_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 168,100 Pesetas. 7 Abril 1953. Serie 1X. La firma del cajero al revés y sobre la numeración de anverso. ED.D65 VTE. No cataloga. Interesante. BC+
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18361/26a-subasta-online-24-05-16,"['1 Peseta. 22 Julio 1953. Lote de 2 billetes...', '1 Peseta. 22 Julio 1953. Lote de 2 billetes...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26834_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26834_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 169,1 Peseta. 22 Julio 1953. Lote de 2 billetes. Serie N y W. Ambos capicúas. ED.D66A. SC/SC-
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18362/26a-subasta-online-24-05-16,"['1 Peseta. 22 Julio 1953. Lote de 3 billetes...', '1 Peseta. 22 Julio 1953. Lote de 3 billetes...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26885_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26885_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 170,1 Peseta. 22 Julio 1953. Lote de 3 billetes. Serie E y Serie I (pareja correlativa). ED.D66A. SC-
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18363/26a-subasta-online-24-05-16,"['5 Pesetas. 22 Julio 1954. Sin serie. Numeración capicúa...', '5 Pesetas. 22 Julio 1954. Sin serie. Numeración capicúa...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26837_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26837_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 171,5 Pesetas. 22 Julio 1954. Sin serie. Numeración capicúa. ED.D67. Manchita del tiempo en pico superior. Curioso. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18364/26a-subasta-online-24-05-16,"['25 Pesetas. 22 Julio 1954. Sin serie. Numeración muy baja...', '25 Pesetas. 22 Julio 1954. Sin serie. Numeración muy baja...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27051_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27051_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 172,25 Pesetas. 22 Julio 1954. Sin serie. Numeración muy baja. ED.D68. Muy escaso. MBC+
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18365/26a-subasta-online-24-05-16,"['25 Pesetas. 22 Julio 1954. Serie I. ED.D68A...', '25 Pesetas. 22 Julio 1954. Serie I. ED.D68A...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26869_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26869_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 173,25 Pesetas. 22 Julio 1954. Serie I. ED.D68A. SC-
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18366/26a-subasta-online-24-05-16,"['500 Pesetas. 22 Julio 1954. Serie K. ED.D69A...', '500 Pesetas. 22 Julio 1954. Serie K. ED.D69A...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26833_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26833_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 174,500 Pesetas. 22 Julio 1954. Serie K. ED.D69A. EBC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18367/26a-subasta-online-24-05-16,"['1000 Pesetas. 29 Noviembre 1957. Serie A...', '1000 Pesetas. 29 Noviembre 1957. Serie A...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26905_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26905_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 175,1000 Pesetas. 29 Noviembre 1957. Serie A. ED.D70A. EBC-
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18368/26a-subasta-online-24-05-16,"['1000 Pesetas. 29 Noviembre 1957. Serie U...', '1000 Pesetas. 29 Noviembre 1957. Serie U...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26832_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26832_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 176,1000 Pesetas. 29 Noviembre 1957. Serie U. Numeración capicúa. ED.D70A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18369/26a-subasta-online-24-05-16,"['1000 Pesetas. 29 Noviembre 1957. Serie Y...', '1000 Pesetas. 29 Noviembre 1957. Serie Y...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26871_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26871_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 177,1000 Pesetas. 29 Noviembre 1957. Serie Y. ED.D70A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18370/26a-subasta-online-24-05-16,['1000 Pesetas. 29 Noviembre 1957. Serie Y...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/26870_a.jpg'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 178,1000 Pesetas. 29 Noviembre 1957. Serie Y. Trío correlativo. ED.D70A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18371/26a-subasta-online-24-05-16,"['1000 Pesetas. 29 Noviembre 1957. Serie 1V...', '1000 Pesetas. 29 Noviembre 1957. Serie 1V...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27053_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27053_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 179,1000 Pesetas. 29 Noviembre 1957. Serie 1V. ED.D70A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18372/26a-subasta-online-24-05-16,"['1000 Pesetas. 29 Noviembre 1957. SERIE. Lote de 2 billetes...', '1000 Pesetas. 29 Noviembre 1957. SERIE. Lote de 2 billetes...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26872_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26872_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 180,1000 Pesetas. 29 Noviembre 1957. SERIE. Lote de 2 billetes. Serie Y y 1K. ED.D70A. EBC-/MBC+
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18373/26a-subasta-online-24-05-16,"['100 Pesetas. 19 Noviembre 1965. Sin serie...', '100 Pesetas. 19 Noviembre 1965. Sin serie...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26836_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26836_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 181,100 Pesetas. 19 Noviembre 1965. Sin serie. Numeración baja. ED.D71. Escaso. SC-
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18374/26a-subasta-online-24-05-16,"['1000 Pesetas. 19 Noviembre 1965. Serie 1H...', '1000 Pesetas. 19 Noviembre 1965. Serie 1H...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27052_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27052_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 182,1000 Pesetas. 19 Noviembre 1965. Serie 1H. ED.D72A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18375/26a-subasta-online-24-05-16,"['1000 Pesetas. 19 Noviembre 1965. Serie C...', '1000 Pesetas. 19 Noviembre 1965. Serie C...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26840_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26840_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 183,"1000 Pesetas. 19 Noviembre 1965. Serie C. Numeración capicúa. ED.D72A. Ligeras arrugas, si no SC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18376/26a-subasta-online-24-05-16,"['100 Pesetas. 17 Noviembre 1970. Serie B. Numeración capicúa...', '100 Pesetas. 17 Noviembre 1970. Serie B. Numeración capicúa...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26841_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26841_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 184,"100 Pesetas. 17 Noviembre 1970. Serie B. Numeración capicúa. ED.D73A. Manchita del tiempo en margen superior der., sino SC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18377/26a-subasta-online-24-05-16,"['500 Pesetas. 23 Julio 1971. Sin serie. ED...', '500 Pesetas. 23 Julio 1971. Sin serie. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26845_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26845_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 185,500 Pesetas. 23 Julio 1971. Sin serie. ED.D74. Escaso. EBC-/MBC+
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18378/26a-subasta-online-24-05-16,['500 Pesetas. 23 Julio 1971. Serie E. Lote de 4 billetes correlativos...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/26873_a.jpg'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 186,500 Pesetas. 23 Julio 1971. Serie E. Lote de 4 billetes correlativos. ED.D74A. Arruga y ligeras muescas en margen. SC.
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18379/26a-subasta-online-24-05-16,['500 Pesetas. 23 Julio 1971. Serie K. Pareja correlativa...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/26932_a.jpg'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 187,500 Pesetas. 23 Julio 1971. Serie K. Pareja correlativa. ED.D74A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18380/26a-subasta-online-24-05-16,"['500 Pesetas. 23 Julio 1971. Serie 1D. ED...', '500 Pesetas. 23 Julio 1971. Serie 1D. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26904_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26904_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 188,500 Pesetas. 23 Julio 1971. Serie 1D. ED.D74A. Ligerísima arruga en margen. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18381/26a-subasta-online-24-05-16,"['1000 Pesetas. 17 Septiembre 1971. Sin serie...', '1000 Pesetas. 17 Septiembre 1971. Sin serie...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27062_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27062_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 189,1000 Pesetas. 17 Septiembre 1971. Sin serie. Pareja correlativa. ED.D75. Ligera doblez central pero mantiene todo su apresto. Escaso. EBC+
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18382/26a-subasta-online-24-05-16,"['1000 Pesetas. 17 Septiembre 1971. Sin serie...', '1000 Pesetas. 17 Septiembre 1971. Sin serie...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26842_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26842_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 190,1000 Pesetas. 17 Septiembre 1971. Sin serie. Numeración capicúa. ED.D75. MBC+
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18383/26a-subasta-online-24-05-16,"['1000 Pesetas. 17 Septiembre 1971. Serie Z...', '1000 Pesetas. 17 Septiembre 1971. Serie Z...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26843_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26843_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 191,1000 Pesetas. 17 Septiembre 1971. Serie Z. Numeración capicúa. ED.D75A. EBC+
